EMPRESA_SIGLA,EMPRESA_NOME,EMPRESA_NACIONALIDADE,ANO,MES,AEROPORTO_DE_ORIGEM_SIGLA,AEROPORTO_DE_ORIGEM_REGIAO,AEROPORTO_DE_ORIGEM_PAIS,AEROPORTO_DE_DESTINO_SIGLA,AEROPORTO_DE_DESTINO_PAIS,NATUREZA,GRUPO_DE_VOO,PASSAGEIROS_PAGOS,CARGA_PAGA_KG,ASK,RPK,COMBUSTIVEL_LITROS,DISTANCIA_VOADA_KM,DECOLAGENS,ASSENTOS,PAYLOAD,HORAS_VOADAS
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBFZ,NORDESTE,BRASIL,SBSV,BRASIL,DOMÉSTICA,REGULAR,7106.0,20217.0,8077200.0,7219696.0,206576.0,43688.0,43.0,7950.0,847547.0,75.5333
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGL,SUDESTE,BRASIL,SBAR,BRASIL,DOMÉSTICA,REGULAR,4605.0,40221.0,8399742.0,6764745.0,185103.0,45539.0,31.0,5718.0,609947.0,70.2
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGL,SUDESTE,BRASIL,SBBE,BRASIL,DOMÉSTICA,REGULAR,4124.0,42709.0,11838528.0,10095552.0,255413.0,63648.0,26.0,4836.0,514800.0,93.1667
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGL,SUDESTE,BRASIL,SBBR,BRASIL,DOMÉSTICA,REGULAR,17033.0,35318.0,19276260.0,15568162.0,491678.0,106024.0,116.0,21090.0,2258270.0,210.35
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGL,SUDESTE,BRASIL,SBCF,BRASIL,DOMÉSTICA,REGULAR,17152.0,23887.0,7671504.0,6209024.0,273537.0,41630.0,115.0,21192.0,2265441.0,127.017
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGL,SUDESTE,BRASIL,SBCT,BRASIL,DOMÉSTICA,REGULAR,15774.0,29352.0,11952480.0,10615902.0,377758.0,64608.0,96.0,17760.0,1893094.0,142.867
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGL,SUDESTE,BRASIL,SBCX,BRASIL,DOMÉSTICA,REGULAR,147.0,0.0,197904.0,156408.0,5488.0,1064.0,1.0,186.0,19800.0,1.88333
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGL,SUDESTE,BRASIL,SBCY,BRASIL,DOMÉSTICA,REGULAR,2173.0,10688.0,3763934.0,3405091.0,98740.0,20371.0,13.0,2402.0,257400.0,35.9833
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGL,SUDESTE,BRASIL,SBEG,BRASIL,DOMÉSTICA,REGULAR,4666.0,53676.0,14180907.0,13284102.0,324121.0,76869.0,27.0,4981.0,534600.0,111.783
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGL,SUDESTE,BRASIL,SBFI,BRASIL,DOMÉSTICA,REGULAR,9725.0,3778.0,14475060.0,11475500.0,403775.0,77880.0,66.0,12267.0,1306800.0,146.15
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGL,SUDESTE,BRASIL,SBFL,BRASIL,DOMÉSTICA,REGULAR,17655.0,14687.0,16121160.0,13400145.0,465996.0,87285.0,115.0,21240.0,2265441.0,181.717
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGL,SUDESTE,BRASIL,SBFZ,BRASIL,DOMÉSTICA,REGULAR,17821.0,77364.0,45122679.0,38796317.0,991150.0,243824.0,112.0,20727.0,2209894.0,353.067
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGL,SUDESTE,BRASIL,SBGO,BRASIL,DOMÉSTICA,REGULAR,8098.0,12850.0,8800224.0,7514944.0,233815.0,47328.0,51.0,9483.0,1009800.0,92.1167
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGL,SUDESTE,BRASIL,SBGR,BRASIL,DOMÉSTICA,REGULAR,21742.0,24071.0,9300189.0,7327054.0,378342.0,50887.0,151.0,27597.0,2951270.0,175.533
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGL,SUDESTE,BRASIL,SBJP,BRASIL,DOMÉSTICA,REGULAR,9438.0,27441.0,21442440.0,18451290.0,451413.0,115345.0,59.0,10968.0,1168200.0,169.267
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGL,SUDESTE,BRASIL,SBKP,BRASIL,DOMÉSTICA,REGULAR,6232.0,8005.0,3383796.0,2480336.0,121302.0,18308.0,46.0,8502.0,906947.0,56.8667
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGL,SUDESTE,BRASIL,SBMO,BRASIL,DOMÉSTICA,REGULAR,9617.0,10211.0,20276952.0,16137326.0,420439.0,109070.0,65.0,12084.0,1287000.0,163.517
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGL,SUDESTE,BRASIL,SBNF,BRASIL,DOMÉSTICA,REGULAR,10726.0,7437.0,8755128.0,7594008.0,257024.0,47436.0,67.0,12366.0,1318894.0,102.133
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGL,SUDESTE,BRASIL,SBPA,BRASIL,DOMÉSTICA,REGULAR,23945.0,26119.0,31527078.0,26866290.0,861304.0,173910.0,155.0,28099.0,3015058.0,322.483
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGL,SUDESTE,BRASIL,SBPS,BRASIL,DOMÉSTICA,REGULAR,4215.0,528.0,4288128.0,3506880.0,108133.0,23296.0,28.0,5154.0,550547.0,43.1333
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGL,SUDESTE,BRASIL,SBRF,BRASIL,DOMÉSTICA,REGULAR,13988.0,93279.0,30824079.0,26003692.0,673106.0,171028.0,92.0,16581.0,1779217.0,255.933
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGL,SUDESTE,BRASIL,SBSG,BRASIL,DOMÉSTICA,REGULAR,10565.0,29715.0,26786175.0,21922375.0,559933.0,145250.0,70.0,12909.0,1378294.0,212.467
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGL,SUDESTE,BRASIL,SBSJ,BRASIL,DOMÉSTICA,REGULAR,2306.0,1136.0,909840.0,627232.0,35520.0,4896.0,18.0,3345.0,356400.0,16.8167
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGL,SUDESTE,BRASIL,SBSP,BRASIL,DOMÉSTICA,REGULAR,15657.0,22768.0,7410600.0,5636520.0,299562.0,41040.0,114.0,20585.0,2210964.0,133.383
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGL,SUDESTE,BRASIL,SBSV,BRASIL,DOMÉSTICA,REGULAR,27740.0,63148.0,39089274.0,33581478.0,889025.0,211932.0,174.0,32093.0,3425935.0,346.533
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGL,SUDESTE,BRASIL,SBVT,BRASIL,DOMÉSTICA,REGULAR,20083.0,23380.0,10835814.0,8465336.0,317136.0,58520.0,140.0,25923.0,2768147.0,149.717
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGO,CENTRO-OESTE,BRASIL,SBBR,BRASIL,DOMÉSTICA,REGULAR,4488.0,11622.0,924210.0,731544.0,43674.0,5053.0,31.0,5670.0,609947.0,23.0167
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGO,CENTRO-OESTE,BRASIL,SBCY,BRASIL,DOMÉSTICA,REGULAR,0.0,0.0,0.0,0.0,4296.0,745.0,1.0,0.0,22075.0,1.51667
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGO,CENTRO-OESTE,BRASIL,SBGL,BRASIL,DOMÉSTICA,REGULAR,8065.0,11470.0,8883744.0,7484320.0,202969.0,48256.0,52.0,9573.0,1025747.0,84.3333
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGO,CENTRO-OESTE,BRASIL,SBGR,BRASIL,DOMÉSTICA,REGULAR,13514.0,16931.0,13083957.0,10932826.0,452219.0,88181.0,109.0,16173.0,2212935.0,184.667
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGO,CENTRO-OESTE,BRASIL,SBSP,BRASIL,DOMÉSTICA,REGULAR,17719.0,45571.0,17209392.0,14565018.0,442313.0,94530.0,115.0,20936.0,2242323.0,178.517
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGO,CENTRO-OESTE,BRASIL,SBSV,BRASIL,DOMÉSTICA,REGULAR,4250.0,3880.0,7101756.0,5278500.0,153783.0,38502.0,31.0,5718.0,609947.0,59.7833
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGR,SUDESTE,BRASIL,SBAR,BRASIL,DOMÉSTICA,REGULAR,10343.0,48818.0,20357700.0,17634815.0,434870.0,110825.0,65.0,11940.0,1275441.0,161.333
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGR,SUDESTE,BRASIL,SBBE,BRASIL,DOMÉSTICA,REGULAR,4799.0,309140.0,14190126.0,11810339.0,550110.0,130433.0,53.0,5766.0,1131929.0,188.85
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGR,SUDESTE,BRASIL,SBBR,BRASIL,DOMÉSTICA,REGULAR,20751.0,550745.0,22884930.0,17742105.0,716051.0,146205.0,171.0,26766.0,3459879.0,284.367
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGR,SUDESTE,BRASIL,SBCA,BRASIL,DOMÉSTICA,REGULAR,5468.0,15122.0,4914864.0,4013512.0,155824.0,26424.0,36.0,6696.0,712800.0,57.1
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGR,SUDESTE,BRASIL,SBCF,BRASIL,DOMÉSTICA,REGULAR,14989.0,43241.0,8980576.0,7434544.0,250483.0,49600.0,100.0,18106.0,1941470.0,115.083
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGR,SUDESTE,BRASIL,SBCG,BRASIL,DOMÉSTICA,REGULAR,9632.0,39209.0,10407825.0,8736224.0,303326.0,56234.0,62.0,11475.0,1223747.0,113.367
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGR,SUDESTE,BRASIL,SBCH,BRASIL,DOMÉSTICA,REGULAR,4869.0,4558.0,4992978.0,3632274.0,151057.0,26856.0,36.0,6693.0,712800.0,56.8167
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGR,SUDESTE,BRASIL,SBCT,BRASIL,DOMÉSTICA,REGULAR,14543.0,23530.0,6181621.0,5220937.0,217667.0,33746.0,94.0,17219.0,1841935.0,96.7666
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGR,SUDESTE,BRASIL,SBCY,BRASIL,DOMÉSTICA,REGULAR,7426.0,409085.0,10940580.0,9876580.0,448365.0,90440.0,68.0,8226.0,1410357.0,158.833
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGR,SUDESTE,BRASIL,SBEG,BRASIL,DOMÉSTICA,REGULAR,9203.0,535485.0,27447369.0,24820491.0,786499.0,183396.0,68.0,10177.0,1390849.0,267.083
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGR,SUDESTE,BRASIL,SBFI,BRASIL,DOMÉSTICA,REGULAR,13192.0,5935.0,13278330.0,11147240.0,399929.0,71825.0,85.0,15714.0,1675294.0,148.9
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGR,SUDESTE,BRASIL,SBFL,BRASIL,DOMÉSTICA,REGULAR,14678.0,11938.0,9259185.0,7559170.0,276709.0,50985.0,99.0,17979.0,1929376.0,119.8
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGR,SUDESTE,BRASIL,SBFN,BRASIL,DOMÉSTICA,REGULAR,2051.0,5080.0,6580116.0,5433099.0,185421.0,47682.0,18.0,2484.0,287046.0,68.7
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGR,SUDESTE,BRASIL,SBFZ,BRASIL,DOMÉSTICA,REGULAR,13103.0,351903.0,36085125.0,30752741.0,793735.0,197148.0,84.0,15375.0,1643935.0,279.317
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGR,SUDESTE,BRASIL,SBGL,BRASIL,DOMÉSTICA,REGULAR,19865.0,66840.0,8925108.0,6694505.0,273418.0,48528.0,144.0,26484.0,2835788.0,138.85
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGR,SUDESTE,BRASIL,SBGO,BRASIL,DOMÉSTICA,REGULAR,12394.0,378927.0,12593703.0,10026746.0,400018.0,86563.0,107.0,15567.0,2171757.0,172.133
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGR,SUDESTE,BRASIL,SBIL,BRASIL,DOMÉSTICA,REGULAR,4326.0,27072.0,6889464.0,5346936.0,170476.0,38316.0,31.0,5574.0,598388.0,59.65
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGR,SUDESTE,BRASIL,SBJE,BRASIL,DOMÉSTICA,REGULAR,2155.0,5099.0,6629040.0,5120280.0,130961.0,35640.0,15.0,2790.0,297000.0,49.4
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGR,SUDESTE,BRASIL,SBJP,BRASIL,DOMÉSTICA,REGULAR,9086.0,423383.0,22811040.0,19898340.0,660773.0,166440.0,76.0,10416.0,1568976.0,236.983
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGR,SUDESTE,BRASIL,SBJU,BRASIL,DOMÉSTICA,REGULAR,7062.0,44430.0,17134320.0,13841520.0,361336.0,92120.0,47.0,8742.0,930600.0,133.417
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGR,SUDESTE,BRASIL,SBMG,BRASIL,DOMÉSTICA,REGULAR,4216.0,7505.0,2835735.0,2382040.0,91890.0,15255.0,27.0,5019.0,534600.0,36.0
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGR,SUDESTE,BRASIL,SBMO,BRASIL,DOMÉSTICA,REGULAR,13416.0,455455.0,30245760.0,25758720.0,782112.0,203520.0,106.0,15753.0,2164953.0,290.233
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGR,SUDESTE,BRASIL,SBNF,BRASIL,DOMÉSTICA,REGULAR,12337.0,7143.0,7197120.0,5440617.0,221765.0,38808.0,88.0,16320.0,1738547.0,97.5
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGR,SUDESTE,BRASIL,SBNM,BRASIL,DOMÉSTICA,REGULAR,1586.0,0.0,1624470.0,1489254.0,65679.0,12207.0,13.0,1730.0,249694.0,23.3333
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGR,SUDESTE,BRASIL,SBPA,BRASIL,DOMÉSTICA,REGULAR,16595.0,390594.0,17505324.0,14371270.0,580682.0,115178.0,133.0,20214.0,2669734.0,224.283
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGR,SUDESTE,BRASIL,SBPF,BRASIL,DOMÉSTICA,REGULAR,1910.0,6305.0,1917474.0,1514630.0,54862.0,10309.0,13.0,2418.0,257400.0,21.8167
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGR,SUDESTE,BRASIL,SBPJ,BRASIL,DOMÉSTICA,REGULAR,283.0,1679.0,548700.0,417425.0,14225.0,2950.0,2.0,372.0,39600.0,4.66667
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGR,SUDESTE,BRASIL,SBPK,BRASIL,DOMÉSTICA,REGULAR,1556.0,4101.0,1948284.0,1689816.0,67139.0,14118.0,13.0,1794.0,207311.0,26.05
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGR,SUDESTE,BRASIL,SBPL,BRASIL,DOMÉSTICA,REGULAR,4073.0,35105.0,8148438.0,6867078.0,172322.0,43836.0,26.0,4833.0,514800.0,64.7833
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGR,SUDESTE,BRASIL,SBPS,BRASIL,DOMÉSTICA,REGULAR,8387.0,6091.0,11616504.0,9192152.0,267192.0,62472.0,57.0,10599.0,1128600.0,101.733
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGR,SUDESTE,BRASIL,SBRF,BRASIL,DOMÉSTICA,REGULAR,13368.0,475088.0,32321784.0,28086168.0,885638.0,231110.0,110.0,15384.0,2247143.0,327.817
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGR,SUDESTE,BRASIL,SBSG,BRASIL,DOMÉSTICA,REGULAR,14010.0,48306.0,36713040.0,32166960.0,779379.0,199752.0,87.0,15990.0,1726415.0,282.933
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGR,SUDESTE,BRASIL,SBSI,BRASIL,DOMÉSTICA,REGULAR,4615.0,15470.0,9254430.0,7407075.0,236141.0,49755.0,31.0,5766.0,613800.0,81.6
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGR,SUDESTE,BRASIL,SBSL,BRASIL,DOMÉSTICA,REGULAR,5149.0,216627.0,13433553.0,12002319.0,299359.0,72261.0,31.0,5763.0,613800.0,105.3
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGR,SUDESTE,BRASIL,SBSV,BRASIL,DOMÉSTICA,REGULAR,13275.0,416340.0,24833556.0,19411788.0,679642.0,166980.0,115.0,17103.0,2337989.0,255.1
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGR,SUDESTE,BRASIL,SBTE,BRASIL,DOMÉSTICA,REGULAR,3936.0,228445.0,10345920.0,8186880.0,444004.0,99840.0,48.0,4974.0,1013256.0,149.65
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGR,SUDESTE,BRASIL,SBVC,BRASIL,DOMÉSTICA,REGULAR,3787.0,24637.0,5382468.0,4110309.0,135611.0,28938.0,26.0,4836.0,514800.0,46.7667
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBGR,SUDESTE,BRASIL,SBVT,BRASIL,DOMÉSTICA,REGULAR,11514.0,278167.0,10139700.0,8405220.0,325040.0,70080.0,96.0,13890.0,1971061.0,136.35
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBIL,NORDESTE,BRASIL,SBGR,BRASIL,DOMÉSTICA,REGULAR,4548.0,28180.0,6296184.0,5621328.0,186893.0,38316.0,31.0,5094.0,598388.0,67.1833
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBIL,NORDESTE,BRASIL,SBSP,BRASIL,DOMÉSTICA,REGULAR,1152.0,2284.0,1689968.0,1456128.0,53210.0,11376.0,9.0,1337.0,155082.0,20.4167
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBJE,NORDESTE,BRASIL,SBGR,BRASIL,DOMÉSTICA,REGULAR,2583.0,8789.0,6629040.0,6137208.0,145124.0,35640.0,15.0,2790.0,297000.0,52.4667
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBJP,NORDESTE,BRASIL,SBBR,BRASIL,DOMÉSTICA,REGULAR,5133.0,5501.0,9877158.0,8792829.0,246661.0,53103.0,31.0,5766.0,613800.0,85.2167
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBJP,NORDESTE,BRASIL,SBGL,BRASIL,DOMÉSTICA,REGULAR,10100.0,5824.0,21436575.0,19745500.0,523483.0,115345.0,59.0,10965.0,1168200.0,178.817
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBJP,NORDESTE,BRASIL,SBGR,BRASIL,DOMÉSTICA,REGULAR,9306.0,20946.0,23218380.0,20380140.0,742131.0,170820.0,78.0,10602.0,1612391.0,272.567
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBJP,NORDESTE,BRASIL,SBSP,BRASIL,DOMÉSTICA,REGULAR,1338.0,2254.0,3300384.0,2967684.0,82197.0,17744.0,8.0,1488.0,158400.0,27.8167
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBJP,NORDESTE,BRASIL,SBSV,BRASIL,DOMÉSTICA,REGULAR,4245.0,1363.0,4261074.0,3137055.0,112560.0,22909.0,31.0,5766.0,613800.0,46.5
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBJU,NORDESTE,BRASIL,SBGR,BRASIL,DOMÉSTICA,REGULAR,7544.0,9690.0,17134320.0,14786240.0,407358.0,92120.0,47.0,8742.0,930600.0,146.467
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBJV,SUL,BRASIL,SBSP,BRASIL,DOMÉSTICA,REGULAR,6442.0,9524.0,2900274.0,2325562.0,118416.0,19133.0,53.0,8034.0,902986.0,51.8833
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBKG,NORDESTE,BRASIL,SBSV,BRASIL,DOMÉSTICA,REGULAR,1465.0,1521.0,1789668.0,1272108.0,54068.0,11577.0,17.0,2628.0,298070.0,22.9167
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBKP,SUDESTE,BRASIL,SBBR,BRASIL,DOMÉSTICA,REGULAR,4787.0,25091.0,4601268.0,3820026.0,118883.0,24738.0,31.0,5766.0,613800.0,48.3833
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBKP,SUDESTE,BRASIL,SBGL,BRASIL,DOMÉSTICA,REGULAR,5877.0,36447.0,3384990.0,2339046.0,99473.0,18308.0,46.0,8505.0,906947.0,47.3333
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBKP,SUDESTE,BRASIL,SBSV,BRASIL,DOMÉSTICA,REGULAR,4532.0,27862.0,8406828.0,6607656.0,179858.0,45198.0,31.0,5766.0,613800.0,69.6667
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBLO,SUL,BRASIL,SBSP,BRASIL,DOMÉSTICA,REGULAR,3793.0,32052.0,1978560.0,1737194.0,61458.0,10992.0,24.0,4320.0,463641.0,26.0
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBMA,NORTE,BRASIL,SBBR,BRASIL,DOMÉSTICA,REGULAR,2185.0,3443.0,3038550.0,2567375.0,83917.0,19975.0,17.0,2586.0,290364.0,31.5833
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBMG,SUL,BRASIL,SBCT,BRASIL,DOMÉSTICA,REGULAR,776.0,0.0,645186.0,379845.0,20171.0,4037.0,11.0,1758.0,194682.0,9.31667
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2025,8,SBMG,SUL,BRASIL,SBGR,BRASIL,DOMÉSTICA,REGULAR,4274.0,23412.0,2835735.0,2414810.0,89180.0,15255.0,27.0,5019.0,534600.0,38.9833
